Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:01HcvUGKvU9Czl4z3A4sQI,"Deep In Abyss - Anime Intro Version","Deep In Abyss (Made In Abyss OST)","Miyu Tomita,Mariye Ise",2019-04-11,223710,48,false,1rm8a4ytboch21x75yu5jotkz,2022-09-29T12:52:42Z,"anime","Fermanferma",0.595,0.849,6,-4.073,0,0.0338,0.0127,0.00000471,0.36,0.57,134.976,4
spotify:track:6yLpHWOoiT3lWPnZIXk1la,"THE SHAPE OF","OPENING THEME FROM TV SERIES MADE IN ABYSS ”THE GOLDEN CITY OF THE SCORCHING SUN” THE SHAPE OF","安月名莉子",2022-08-24,212866,40,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:14:04Z,"anime","KADOKAWA",0.617,0.837,9,-5.024,1,0.0466,0.229,0,0.339,0.673,124.018,4
spotify:track:3ii6HM45Hip0OVguE8Nxwu,"ENDLESS EMBRACE","ENDING THEME FROM TV SERIES ”MADE IN ABYSS: THE GOLDEN CITY OF THE SCORCHING SUN” ENDLESS EMBRACE","MYTH & ROID",2022-08-24,297145,40,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:15:48Z,"anime,j-rock,j-pop","KADOKAWA",0.504,0.796,11,-6.721,0,0.0461,0.0645,0.00000251,0.349,0.369,97.99,4
spotify:track:4MTgIH5OZQHAbdBWgbKSAb,"MUKANJYO","MUKANJYO","Survive Said The Prophet",2019-08-02,192400,62,false,1rm8a4ytboch21x75yu5jotkz,2023-01-24T20:37:43Z,"anime,j-rock","Sony Music Labels Inc.",0.468,0.961,7,-4.082,1,0.114,0.00364,0,0.226,0.31,94.926,4
spotify:track:22LRgvP6LBtmN5SqGrK3O7,"Drown","eyes","milet",2020-06-03,211786,0,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:15:20Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.437,0.61,9,-4.212,0,0.0329,0.0102,0.000132,0.396,0.351,179.921,4
spotify:track:1KE1qvMBq4jiN0lTw1Wyx2,"Dark Crow","Dark Crow","MAN WITH A MISSION",2019-10-13,278186,0,false,1rm8a4ytboch21x75yu5jotkz,2023-01-24T20:38:28Z,"anime,j-rock,j-pop","NITRON concepts",0.537,0.944,7,-4.406,1,0.0987,0.00634,0,0.0233,0.36,148.015,4
spotify:track:1HyKEziXzDtvnlg3dTLos2,"Torches","Torches","Aimer",2019-08-14,292533,0,false,1rm8a4ytboch21x75yu5jotkz,2023-01-24T20:39:55Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.52,0.675,0,-6.625,1,0.0283,0.464,0,0.138,0.31,82.008,4
spotify:track:1kPoNSnxGFq5UZbGyNymsK,"River","River","Anonymouz",2023-01-17,197997,51,false,1rm8a4ytboch21x75yu5jotkz,2023-01-24T20:37:33Z,"anime","Sony Music Labels Inc.",0.485,0.778,7,-3.359,1,0.0338,0.035,0,0.32,0.469,88.053,4
spotify:track:5OCVWpORIRjRU12dHocyDa,"シリウス","AUBE","Eir Aoi",2014-01-29,264360,44,false,1rm8a4ytboch21x75yu5jotkz,2024-10-19T20:34:21Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.407,0.975,1,-2.449,0,0.0788,0.00893,0,0.219,0.785,175.917,4
spotify:track:0oCP1Vu9LGVP88atKzOswC,"ambiguous","Linkage Ring","GARNiDELiA",2015-01-21,272480,47,false,1rm8a4ytboch21x75yu5jotkz,2024-10-19T20:36:10Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.441,0.962,0,-2.299,1,0.108,0.142,0.000103,0.317,0.592,178.201,4
spotify:track:1FvZeK3MgmGldxeYDvzanR,"Before my body is dry","キルラキル コンプリートサウンドトラック","Sawano Hiroyuki",2013,248266,50,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:16:33Z,"anime,soundtrack","Aniplex Inc.",0.398,0.712,3,-6.378,0,0.0767,0.0104,0.000091,0.0667,0.382,119.277,4
spotify:track:4Oh78uRF7wt8xjbsuzHQ06,"Blumenkranz (From Kill la Kill)","Blumenkranz (From Kill la Kill)","FalKKonE,Rena",2021-01-01,259467,24,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:17:12Z,"symphonic metal,anime","FalKKonE",0.386,0.958,0,-2.602,0,0.053,0.00245,0.894,0.166,0.256,160.093,4
spotify:track:1CpYTi0SQ3hsyxkGUxzj2f,"ideal white","Ideal White","Mashiro Ayano",2015-04-01,257173,0,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:18:03Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.413,0.934,1,-2.508,1,0.106,0.0224,0,0.355,0.439,179.934,4
spotify:track:4PR27vtUZsoiaUlQ6NNYyW,"Brave Shine","Best Selection Noir","Aimer",2017,231506,0,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:18:07Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.278,0.909,8,-3.651,1,0.125,0.000688,0.000218,0.217,0.459,113.967,5
spotify:track:4MR5DY9yrnxX9MWIUY5VvO,"oath sign","LiSA Best (Way)","LiSA",2018-05-09,249186,0,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:18:10Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.505,0.932,6,-1.429,0,0.0565,0.0271,0,0.365,0.482,152.064,4
spotify:track:6KQRnYGlZtZphzDp8SlZXw,"to the beginning","Kalafina All Time Best 2008-2018","Kalafina",2018-11-09,257560,0,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:18:28Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.348,0.811,2,-5.199,1,0.0599,0.0816,0.0000805,0.0579,0.445,153.069,4
spotify:track:6X9m9JRk2ypGusClUBraII,"楽園","楽園","Fujifabric",2021-01-29,225333,52,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:19:41Z,"j-rock,anime,j-pop","Sony Music Labels Inc.",0.561,0.822,2,-5.078,1,0.0848,0.00469,0.00000271,0.092,0.431,97.954,4
spotify:track:24PaqdVWQBvwnJmbRsvV5a,"ワスレガタキ","ワスレガタキ","Huwie Ishizaki",2023-04-20,177864,46,false,1rm8a4ytboch21x75yu5jotkz,2023-04-27T18:55:50Z,"anime,j-pop","Sony Music Labels Inc.",0.548,0.937,7,-3.919,1,0.104,0.000834,0,0.0774,0.813,124.993,4
spotify:track:3n2YaCic0C3gjCgkTkwfOz,"Where Do We Go?","Where Do We Go?","OKAMOTO'S",2023-04-28,202293,44,false,1rm8a4ytboch21x75yu5jotkz,2023-05-07T15:20:45Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.602,0.734,9,-3.631,1,0.0443,0.225,0,0.0829,0.547,94.003,4
spotify:track:38kcwx5znepLWCIBID0Bwm,"Kyouran Hey Kids!!","FIXION","THE ORAL CIGARETTES",2016-01-05,250973,69,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:20:14Z,"j-rock,anime,j-pop","antwork",0.526,0.981,8,-1.82,1,0.111,0.00318,0.00161,0.187,0.781,142.016,4
spotify:track:3xVCQGla5LLhrwqNS2FcHo,"火炎","Fire (Full Edition)","QUEEN BEE",2019-01-30,215973,0,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:20:40Z,"anime,j-rock,j-pop","NITRON concepts",0.521,0.933,11,-4.874,0,0.179,0.034,0.0000207,0.33,0.607,169.842,4
spotify:track:64yajM6CxtLghmgB53VeXT,"インフェルノ","インフェルノ","Mrs. GREEN APPLE",2019-07-18,212546,69,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:22:29Z,"j-pop,anime,j-rock","Universal Music LLC",0.529,0.93,4,-1.538,1,0.0588,0.00955,0,0.465,0.694,92.463,4
spotify:track:2wJJNgD6GrKoQ435VxTRv6,"MAYDAY (feat. Ryo from Crystal Lake)","THE SIDE EFFECTS","coldrain,Ryo",2019-08-28,227011,59,true,1rm8a4ytboch21x75yu5jotkz,2024-10-19T20:51:56Z,"j-rock,metalcore,anime,hyperpop","WM Japan",0.522,0.97,10,-4.576,0,0.209,0.0000553,0,0.246,0.488,121.054,4
spotify:track:3NEuSQZbVmfQwRuDKol40Y,"SPARK-AGAIN","SPARK-AGAIN","Aimer",2020-09-09,244160,53,false,1rm8a4ytboch21x75yu5jotkz,2024-10-19T20:52:59Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.399,0.946,11,-3.397,0,0.15,0.000913,0.00462,0.356,0.502,90.068,4
spotify:track:3YblgwBrb747gUzuh2CgYF,"Torch of Liberty","Torch of Liberty","KANA-BOON",2020-10-17,185166,50,false,1rm8a4ytboch21x75yu5jotkz,2022-10-21T17:45:15Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.447,0.934,5,-1.998,1,0.066,0.00422,0,0.337,0.356,94.983,4
spotify:track:1dGF5ymTyBB2ZmOypkeU1F,"veil","porte","須田景凪",2019-08-21,209636,59,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:14:46Z,"anime,j-pop,j-rock","WM Japan",0.559,0.873,0,-4.401,0,0.0543,0.0281,0,0.185,0.797,150.055,4
spotify:track:4OQq1bcP12GQQXJNupxqfR,"again","HOLIDAYS IN THE SUN","YUI",2010-07-14,254346,67,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:22:53Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.595,0.83,4,-3.836,0,0.0379,0.046,0,0.361,0.494,139.922,4
spotify:track:4wru9Edj14iTAh3jLEiHix,"Period","CHEMISTRY 2001-2011","CHEMISTRY",2001,215040,56,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:23:05Z,"anime,j-pop,j-r&b","Sony Music Labels Inc.",0.372,0.895,1,-4.199,0,0.104,0.00463,0.00000699,0.094,0.268,127.061,4
spotify:track:39lq5gU4lPc0rYVaRo0stH,"PINK BLOOD","PINK BLOOD","Hikaru Utada",2021-06-02,197083,46,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:27:30Z,"j-pop,j-r&b,anime","Sony Music Labels Inc.",0.666,0.534,6,-7.286,1,0.0893,0.277,0.0000357,0.179,0.617,100,4
spotify:track:4xBBNJ8spMyuJynOQxJf7e,"Like Flames","Like Flames","MindaRyn",2021-07-07,250757,47,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:29:09Z,"anime","Lantis",0.499,0.89,7,-8.256,0,0.0508,0.00145,0.0000138,0.345,0.609,175.011,4
spotify:track:0GLyqTysS0DFoeKjURtB8s,"unravel","Fantastic Magic","TK from Ling tosite sigure",2014-08-27,238360,2,false,1rm8a4ytboch21x75yu5jotkz,2024-10-19T20:37:39Z,"anime,j-rock,j-pop","NITRON concepts",0.507,0.889,7,-2.755,0,0.086,0.0495,0,0.0983,0.333,135.021,4
spotify:track:7qHv2Q41uBorzTguYfbUOw,"無能","無能","Österreich",2015-03-04,220200,52,false,1rm8a4ytboch21x75yu5jotkz,2024-10-19T20:38:01Z,"math rock,anime,j-rock,japanese indie","Marvelous Inc.",0.488,0.865,7,-5.099,1,0.0355,0.183,0.0000033,0.396,0.728,168.036,3
spotify:track:3f3FDZajRpcLQGln7OZqdi,"asphyxia","PURE","Cö shu Nie",2019-12-11,174893,61,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:29:35Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.181,0.913,5,-3.318,1,0.152,0.0501,0,0.282,0.392,82.176,4
spotify:track:2U8jF9oSHrBm0r3TSnQs3r,"HALF","Half","QUEEN BEE",2018-04-25,238186,47,false,1rm8a4ytboch21x75yu5jotkz,2024-10-19T20:38:24Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.633,0.912,6,-3.845,1,0.0427,0.00589,0.00000166,0.145,0.825,105.982,4
spotify:track:0PnrdoLqdpScsUTYd06Zb8,"katharsis","Katharsis","TK from Ling tosite sigure",2018-11-21,262226,0,false,1rm8a4ytboch21x75yu5jotkz,2024-10-19T20:39:10Z,"anime,j-rock,j-pop","NITRON concepts",0.557,0.826,8,-3.185,1,0.145,0.0388,0,0.177,0.389,144.275,4
spotify:track:6uJYlImgJZHoxrkbIn0S2m,"Gambling","Gambling","syudou",2021-07-07,219406,45,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:29:48Z,"vocaloid,anime,j-pop","syudou商店",0.516,0.982,11,-1.972,0,0.0986,0.012,0,0.335,0.517,98.024,4
spotify:track:0nSQ5g5IDDGD7lsjhL10qY,"Lillium (From Elfen Lied)","Lillium (From Elfen Lied)","Geek Music",2022-01-11,176919,49,false,1rm8a4ytboch21x75yu5jotkz,2023-06-07T16:38:09Z,"anime","Geek Music",0.118,0.251,6,-10.493,0,0.0312,0.879,0.0000831,0.425,0.0935,93.744,4
spotify:track:44LzijoPl4qNVJV6pYmzdS,"PAPERMOON","PAPERMOON","Tommy heavenly6",2008-12-10,262546,57,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:30:19Z,"anime,j-rock,shibuya-kei,j-pop","Sony Music Labels Inc.",0.384,0.953,5,-2.701,0,0.0924,0.000326,0.0000222,0.4,0.27,164.005,4
spotify:track:2iscENxaM7EI43TVSyNUjz,"Touch off","Touch off","UVERworld",2019-03-01,260706,0,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:32:26Z,"anime,j-rock,j-pop","NITRON concepts",0.499,0.891,4,-3.757,0,0.046,0.0000286,0.000328,0.28,0.215,99.999,4
spotify:track:0ekGJQiqn1DzeZ3w5AsBoH,"KISS OF DEATH（Produced by HYDE）","Yuki No Hana 15th Anniversary Best Bible","Mika Nakashima",2019-01-30,248426,0,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:32:47Z,"j-pop,anime,j-r&b","Sony Music Labels Inc.",0.551,0.908,5,-3.174,1,0.0749,0.000776,0,0.37,0.192,122.001,4
spotify:track:2ATxQ2yeUw3CAGjjPTundt,"Dark seeks light","Dark seeks light / 散文的LIFE","ニノミヤユイ",2021-11-03,214426,46,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:33:44Z,"anime","Lantis",0.641,0.923,10,-2.058,0,0.0708,0.157,0.0000141,0.239,0.695,92.459,4
spotify:track:1lujHL2dL3sGM2dEQDKRhK,"Shadow is the Light","Shadow is the Light","THE SIXTH LIE",2019-07-24,218307,0,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:34:11Z,"anime,j-rock,j-pop","NBCUniversal Entertainment",0.557,0.949,7,-2.712,1,0.0646,0.00142,0.00000232,0.472,0.444,93.976,4
spotify:track:3w8qOAwbHF6zYeYT7pj7DI,"Devil in Your Heart","THANK GOD THERE ARE HUNDREDS OF WAYS TO KiLL ENEMiES","SiM",2020-06-17,186026,51,true,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:35:31Z,"anime,j-rock","Universal Music LLC",0.542,0.94,8,-0.713,1,0.0628,0.000737,0,0.133,0.765,120.053,4
spotify:track:3khEEPRyBeOUabbmOPJzAG,"KICK BACK","KICK BACK","Kenshi Yonezu",2022-10-12,193495,73,false,1rm8a4ytboch21x75yu5jotkz,2022-10-31T21:02:50Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.577,0.941,1,-5.17,1,0.105,0.00207,0.00000336,0.0891,0.292,101.921,4
spotify:track:3lUOzabhWYyRImRszpJGOU,"CHAINSAW BLOOD","CHAINSAW BLOOD","Vaundy",2022-10-12,200997,59,false,1rm8a4ytboch21x75yu5jotkz,2022-10-31T21:01:49Z,"j-pop,japanese indie,j-rock","Sony Music Labels Inc.",0.528,0.855,0,-5.229,1,0.0953,0.0000738,0.00000181,0.281,0.549,146.987,4
spotify:track:1XeOqgzh2fZhmgxnmyiIJ8,"残機","残機","ZUTOMAYO",2022-10-18,230066,56,false,1rm8a4ytboch21x75yu5jotkz,2022-10-31T21:01:35Z,"j-pop,j-rock,anime,japanese indie","Universal Music LLC",0.667,0.903,2,-2.965,1,0.0732,0.403,0,0.119,0.849,140.981,4
spotify:track:1lySGuhlcZUJxLA5W5Bo7k,"HAWATARI NIOKU CENTI [2-hundred-million-centimeter-long blades] - TV edit","HAWATARI NIOKU CENTI [2-hundred-million-centimeter-long blades] (TV edit)","MAXIMUM THE HORMONE",2022-10-26,89563,52,false,1rm8a4ytboch21x75yu5jotkz,2023-04-12T13:43:10Z,"j-rock,anime,visual kei","WM Japan",0.402,0.902,2,-3.105,1,0.255,0.0267,0.00412,0.147,0.538,145.898,4
spotify:track:04niDJQ3mzjkwzvid0Otoi,"錠剤","錠剤","TOOBOE",2022-11-02,204800,54,false,1rm8a4ytboch21x75yu5jotkz,2023-01-11T18:05:31Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.578,0.928,4,-3.226,0,0.0525,0.0215,0,0.11,0.681,99.968,4
spotify:track:1fmCImjjMs4pHmQGDmtCc9,"インザバックルーム","インザバックルーム","syudou",2022-11-09,206000,40,false,1rm8a4ytboch21x75yu5jotkz,2023-01-11T18:05:58Z,"vocaloid,anime,j-pop","syudou商店",0.494,0.978,11,-1.597,0,0.16,0.0639,0,0.292,0.545,168.899,4
spotify:track:7gspVQa13prQbNABCRacwE,"Rendezvous","Rendezvous","Kanaria",2022-11-16,132295,55,false,1rm8a4ytboch21x75yu5jotkz,2023-04-12T13:43:25Z,"vocaloid,j-pop","Kanaria",0.55,0.526,6,-6.717,0,0.0842,0.0663,0,0.0825,0.962,114.461,4
spotify:track:5KLL3cZEyuSJRvyS84o4Df,"ちゅ、多様性。","ちゅ、多様性。","ano",2022-11-23,185752,55,true,1rm8a4ytboch21x75yu5jotkz,2023-04-12T13:44:19Z,"j-pop,anime,j-rock","Toy's Factory",0.583,0.957,11,-3.439,1,0.0429,0.00885,0.000411,0.0727,0.87,153.023,4
spotify:track:0ky07Oq85l9zx7e427XGgC,"first death","first death","TK from Ling tosite sigure",2022-11-30,241575,55,false,1rm8a4ytboch21x75yu5jotkz,2022-11-29T20:35:33Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.32,0.969,8,-3.397,1,0.129,0.0000176,0.00609,0.304,0.168,164.182,4
spotify:track:42IF4VUNaIGc1oD74rHa8O,"Deep down","Deep down","Aimer",2022-12-07,227146,46,false,1rm8a4ytboch21x75yu5jotkz,2023-01-11T18:07:34Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.188,0.692,5,-5.773,0,0.0514,0.238,0,0.224,0.178,158.213,4
spotify:track:6CMjaUiyl7WLPop2AoLbn6,"DOGLAND","DOGLAND","PEOPLE 1",2022-12-14,175216,54,false,1rm8a4ytboch21x75yu5jotkz,2023-01-11T18:07:43Z,"j-pop","Pollyanna Records",0.599,0.899,4,-4.816,0,0.124,0.00494,0.0026,0.337,0.608,139.977,4
spotify:track:5UIFfwovmONqXqzHmscIj5,"バイオレンス","バイオレンス","QUEEN BEE",2022-12-21,232706,45,false,1rm8a4ytboch21x75yu5jotkz,2023-04-12T13:44:14Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.646,0.787,11,-5.293,0,0.0523,0.00382,0,0.21,0.768,129.024,4
spotify:track:37vujUbX37xoBmwoddMYck,"FightSong","FightSong","Eve",2022-12-28,208964,55,false,1rm8a4ytboch21x75yu5jotkz,2023-04-12T13:44:02Z,"anime,j-pop,j-rock,vocaloid,japanese indie","TOY'S FACTORY",0.507,0.966,6,-4.046,1,0.0952,0.000382,0.00000126,0.349,0.752,125.913,4
spotify:track:6SqIyW99DmQiRKD1aJj6Kl,"Kazenootosae kikoenai","Kazenootosae kikoenai","JUNNA",2022-01-11,220933,28,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:35:57Z,"anime,j-pop","FlyingDog",0.596,0.916,5,-4.463,0,0.0526,0.00936,0,0.202,0.667,104.998,4
spotify:track:6eU0FN18xGGvz3aAyqSDnt,"Grandeur (Black Clover)","Grandeur (Black Clover)","Nordex",2021-01-09,142957,0,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:36:41Z,"anime","Arcadia Studio",0.555,0.915,5,-4.87,0,0.117,0.0356,0,0.218,0.28,128.083,4
spotify:track:04LCCxG3pbOYeENiyUc7Xb,"Black Rover","ウララ","VK Blanka",2018-04-18,208299,57,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:37:05Z,"anime,j-pop,j-rock","avex trax",0.599,0.932,11,-5.621,1,0.0407,0.00218,0,0.143,0.539,102.071,4
spotify:track:4S3aU06ISAWFb0hIdZ4WL8,"PAiNT it BLACK","PAiNT it BLACK","BiSH",2018-01-19,230431,54,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:37:20Z,"anime,j-rock,j-pop","avex trax",0.482,0.953,7,-1.444,1,0.0577,0.0198,0,0.105,0.453,105.025,4
spotify:track:4lBliLm5ufCBNPlCzpvrQB,"Guess Who Is Back","DNA","Kumi Koda",2018-08-22,206066,55,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:37:33Z,"j-pop,j-r&b,anime","rhythm zone",0.403,0.94,7,-2.791,1,0.16,0.00245,0.00605,0.213,0.417,183.266,4
spotify:track:6IVM1YYZq6K6NG6qqC26o4,"JUSTadICE","JUSTadICE","Seiko Oomori",2019-04-05,232338,54,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:37:43Z,"anime,j-rock,j-pop","avex trax",0.404,0.988,0,-1.756,1,0.193,0.00139,0.00419,0.125,0.38,185.051,4
spotify:track:1mK1HDtie9WU6DAw3VAC4r,"RiGHT NOW","RiGHT NOW","EMPiRE",2019-10-16,212690,50,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:37:49Z,"anime","avex trax",0.402,0.961,6,-2.235,1,0.133,0.0445,0.00000286,0.904,0.312,154.97,4
spotify:track:5RXmLhscstsdvWPN0XtUa0,"Black Catcher","Black Catcher","VK Blanka",2020-01-08,195000,65,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:37:54Z,"anime,j-pop,j-rock","avex trax",0.595,0.885,11,-5.361,0,0.0358,0.000886,0.00000419,0.159,0.682,100.02,4
spotify:track:3SlQVRQAgsc6ac6UBM9dIk,"unlasting","LEO-NiNE","LiSA",2020-10-14,296813,56,false,1rm8a4ytboch21x75yu5jotkz,2022-10-21T17:47:45Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.637,0.447,7,-5.893,0,0.0302,0.53,0,0.0977,0.343,113.256,4
spotify:track:2D52zjCyqEIQa221lhw6uk,"This Is War","This Is War","Thirty Seconds To Mars",2009-01-01,326983,5,false,1rm8a4ytboch21x75yu5jotkz,2023-01-29T18:31:38Z,"","Virgin Records",0.402,0.723,6,-5.26,1,0.0579,0.0663,0.000002,0.233,0.224,160.047,4
spotify:track:4mdjTz7RhMC1MPPVu8jNYR,"A Real Life","A Real Life","Greek Fire",2013-03-12,242199,48,true,1rm8a4ytboch21x75yu5jotkz,2023-01-29T18:30:25Z,"","Greek Fire",0.457,0.948,5,-3.621,0,0.075,0.000234,0,0.0744,0.382,134.976,4
spotify:track:0qMip0B2D4ePEjBJvAtYre,"紅蓮華","LEO-NiNE","LiSA",2020-10-14,237586,74,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:39:14Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.541,0.977,4,-2.828,0,0.157,0.00321,0.0000513,0.0796,0.263,134.938,4
spotify:track:3J34JtfZNylVXSKN4TDf12,"明け星","明け星","LiSA",2021-10-18,269000,53,false,1rm8a4ytboch21x75yu5jotkz,2023-04-17T20:49:03Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.389,0.867,1,-3.604,1,0.048,0.000303,0,0.347,0.215,94.952,4
spotify:track:6Mq4q5OIMO25vBsKpFdlnH,"朝が来る","朝が来る","Aimer",2022-01-10,294933,56,false,1rm8a4ytboch21x75yu5jotkz,2022-09-10T14:39:23Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.335,0.92,1,-4.086,1,0.0986,0.00118,0,0.354,0.246,83.117,4
spotify:track:30o2KEcg82vJJRC8Q6hSLL,"Kamado Tanjirou no Uta (From Demon Slayer: Kimetsu no Yaiba)","Kamado Tanjirou no Uta (From Demon Slayer: Kimetsu no Yaiba)","Akano",2019-09-09,147852,0,false,1rm8a4ytboch21x75yu5jotkz,2023-04-17T20:47:58Z,"anime","Akano",0.513,0.285,2,-10.35,0,0.0342,0.604,0,0.163,0.135,151.967,4
spotify:track:7v8wKvNQQIxkugCFFjrkaO,"残響散歌","残響散歌","Aimer",2021-12-06,184893,70,false,1rm8a4ytboch21x75yu5jotkz,2023-04-17T20:49:11Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.367,0.896,11,-4.002,1,0.091,0.000627,0,0.207,0.38,170.863,4
spotify:track:2VBLFxCUyFp5BfmsZpxcis,"絆ノ奇跡","絆ノ奇跡","MAN WITH A MISSION,milet",2023-04-10,223320,71,false,1rm8a4ytboch21x75yu5jotkz,2023-04-17T20:50:24Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.436,0.951,7,-4.748,0,0.202,0.0046,0,0.149,0.428,169.955,4
