Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2E5ysbHpbYGmJvwyhQubaG,"know me...","know me...","Kairi Yagi",2023-10-14,210612,38,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:25:03Z,"anime","Sony Music Labels Inc.",0.683,0.754,6,-3.049,0,0.0428,0.281,0.00000389,0.169,0.797,162.851,4
spotify:track:7hDwyZJ9GA6Ogza1O9TBX7,"ラブコール","ラブコール","Shiyui",2024-01-20,180266,41,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:25:03Z,"anime,j-pop","Sony Music Labels Inc.",0.663,0.971,2,-3.167,1,0.139,0.00565,0,0.0388,0.729,90.993,4
spotify:track:3oaqQczgoSVRK8NPvNL6i4,"この愛に敵うもんはない","この愛に敵うもんはない","OKAMOTO'S",2024-01-20,204853,32,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:25:03Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.464,0.967,4,-2.345,0,0.148,0.00309,0,0.327,0.411,155.138,4
spotify:track:5gPescqtxXjvfPTsLpqDqt,"CANDY MAGIC","Kimi No Heroine Ni Naritakute","mimimemeMIMI",2016-10-12,278693,32,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:25:58Z,"anime,j-pop","Astro Voice",0.534,0.884,1,-3.512,1,0.0391,0.246,0,0.0533,0.853,160.1,4
spotify:track:2Ai2UNQLHOR52MxCJPYxKl,"くちづけDiamond","くちづけDiamond","WEAVER",2015-05-20,233144,37,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:26:08Z,"anime,j-rock,j-pop","A-Sketch",0.55,0.722,7,-5.459,1,0.0393,0.0767,0,0.4,0.763,164.051,4
spotify:track:1XfLeMPPmMoCrXPvj3Pe2Z,"Nameless Story","ASSEMBLE","寺島拓篤",2020-03-25,244866,40,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime","Lantis",0.558,0.947,6,-1.803,1,0.0521,0.0478,0,0.288,0.549,97.511,4
spotify:track:3pJIBjrTwknFm7orJJM3YH,"Another colony","Another colony","TRUE",2018-11-07,251800,0,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime,j-pop","Lantis",0.405,0.972,1,-1.94,0,0.208,0.0206,0,0.261,0.331,168.97,4
spotify:track:3uRbhqoFjm6BHRlZInENGz,"メグルモノ","ASSEMBLE","寺島拓篤",2020-03-25,283533,39,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime","Lantis",0.343,0.943,10,-2.673,0,0.159,0.00764,0.0000227,0.0598,0.628,172.812,4
spotify:track:4ESR8uG70TFcWKqtePEJpo,"リトルソルジャー","リトルソルジャー","田所あずさ",2019-01-23,233933,41,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime","Lantis",0.581,0.944,4,-2.401,1,0.125,0.0409,0,0.137,0.704,143.995,4
spotify:track:1bylyPZfjMgMEi92lW8nEt,"Storyteller","Storyteller","TRUE",2021-01-13,274530,0,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime,j-pop","Lantis",0.421,0.944,1,-2.949,1,0.0472,0.000659,0.0000741,0.323,0.667,192.095,4
spotify:track:4eBgSyDDQqKHyxCvkqghs7,"STORYSEEKER","STORYSEEKER","STEREO DIVE FOUNDATION",2021-01-13,232800,0,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime,j-rock,j-pop","Lantis",0.573,0.769,2,-7.784,1,0.0736,0.0316,0,0.187,0.556,111.98,4
spotify:track:1iQGkrB5dxJFfYN41BC9wJ,"Reincarnate","Reincarnate","寺島拓篤",2021-08-25,247080,27,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime","Lantis",0.592,0.786,6,-5.339,1,0.0296,0.0302,0,0.197,0.633,105.018,4
spotify:track:4aSzSvyXczlaKMxQs3rbGh,"Brand new diary","Brand new diary","熊田茜音",2021-03-27,248506,33,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime","Lantis",0.459,0.949,2,-4.365,1,0.0592,0.0279,0,0.139,0.431,180.024,4
spotify:track:1C1afAVzxCeRp77qYKs06l,"カモナ・テンペスト！","カモナ・テンペスト！／おやすみオレンジ","リムル (CV.岡咲美保),大賢者 (CV.豊口めぐみ),ヴェルドラ (CV.前野智昭),シュナ (CV.千本木彩花),シオン (CV.M・A・O),ランガ (CV.小林親弘),ゴブタ (CV.泊 明日菜)",2021-05-26,226573,26,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime","Lantis",0.458,0.914,10,-4.183,1,0.074,0.0196,0,0.226,0.651,166.196,4
spotify:track:7wlcwTQ6isc29tDRo9c0DC,"おやすみオレンジ","カモナ・テンペスト！／おやすみオレンジ","リムル (CV.岡咲美保)",2021-05-26,253066,22,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime","Lantis",0.592,0.701,5,-4.961,1,0.0295,0.31,0,0.107,0.62,103.028,4
spotify:track:48Hxgmy2rW0jT6YZUo18R8,"Make Me Feel Better","Make Me Feel Better","MindaRyn",2022-11-25,269900,31,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime","Lantis",0.605,0.852,7,-8.584,1,0.0407,0.00363,0.00000563,0.226,0.684,99.982,4
spotify:track:71cNVDcg9JsFCr0hLi7Pj9,"浄歌","浄歌","TRUE",2022-11-25,293786,30,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime,j-pop","Lantis",0.274,0.789,3,-5.402,0,0.101,0.415,0.00000327,0.215,0.194,103.999,4
spotify:track:3heytsqAvwcOmpvJvKop80,"SPARKLES","SPARKLES","STEREO DIVE FOUNDATION",2022-11-25,276933,0,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime,j-rock,j-pop","Lantis",0.498,0.727,2,-6.448,1,0.0753,0.0604,0.00000258,0.106,0.532,79.988,4
spotify:track:4dvKQ8ic2ifWOFH87FBQdV,"ヒカリハナツ","ヒカリハナツ","寺島拓篤",2023-11-01,200893,32,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime","Lantis",0.502,0.966,0,-5.07,1,0.0891,0.08,0,0.342,0.78,95.998,4
spotify:track:0DOVx6G53HGJ1ZduLJUxg0,"ココロトラベル","ココロトラベル","Miho Okasaki",2023-11-01,232301,26,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime","KING RECORDS",0.693,0.986,0,-4.641,0,0.0762,0.256,0,0.033,0.864,140.99,4
spotify:track:6eWvLMxektDc1Yh0namRGc,"PEACEKEEPER","PEACEKEEPER","STEREO DIVE FOUNDATION",2024-04-05,208720,42,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime,j-rock,j-pop","Lantis",0.369,0.985,8,-3.322,1,0.12,0.000762,0.0000249,0.269,0.752,199.98,4
spotify:track:2SSYy8BmVJrfAs0OwKkTfd,"Believer","Believer","来栖りん",2024-04-06,190960,27,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime","Lantis",0.686,0.804,6,-3.587,0,0.029,0.0547,0,0.61,0.765,125.004,4
spotify:track:4LiRiw0zRSf9fN3QEf0fN3,"レナセールセレナーデ","レナセールセレナーデ","Momoiro Clover Z",2024-06-28,249345,48,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime,j-pop","KING RECORDS",0.618,0.841,7,-2.562,1,0.0513,0.0733,0.000374,0.0962,0.896,137.277,4
spotify:track:72T0McezDA26CyLXFWBLSv,"Miracle soup","Miracle soup","MindaRyn",2024-06-22,200154,32,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:33:53Z,"anime","Lantis",0.659,0.675,0,-7.291,1,0.0317,0.0307,0.00000124,0.132,0.701,96.03,4
spotify:track:1E6ezM8goGuG7lq6sHg6d9,"リトル☆デイト","ワンダフルでいこう!! + シングルコレクション","Ribbon",2008-07-16,253786,8,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:38:01Z,"city pop,kayokyoku,j-pop","PONY CANYON",0.6,0.932,2,-6.589,0,0.038,0.0115,0.0297,0.0411,0.777,150.201,4
spotify:track:3rrWCRsavfW6dTuzeyvbPp,"Redo (Re:ゼロから始める異世界生活)","熱烈！アニソン魂 ULTIMATEカバーシリーズ2017 JAPAN ANIMESONG COLLECTION mini vol.4","平間美賀",2017-11-22,256736,43,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:41:18Z,"anime","fyto inc.",0.416,0.909,8,-2.622,1,0.312,0.0314,0,0.33,0.388,189.907,4
spotify:track:1JC0r7pvdrdbdJQBYfRc19,"Paradisus-Paradoxum","eYe's","MYTH & ROID",2017-04-26,231106,0,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:41:18Z,"anime,j-rock,j-pop","メディアファクトリー",0.385,0.912,5,-4.091,1,0.102,0.0261,0,0.149,0.318,100.369,4
spotify:track:6KlqqFZmbUrpTz6RSC1pqF,"REALIZE","OPENING THEME FROM TV SERIES ”RE:ZERO -STARTING LIFE IN ANOTHER WORLD-” 2ND SEASON","Konomi Suzuki",2020-08-26,244000,0,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:41:18Z,"anime,j-pop,j-rock","KADOKAWA",0.595,0.922,11,-3.363,0,0.106,0.0241,0,0.0803,0.387,103.058,4
spotify:track:1p9VRiwyy2NsBSoNcGs9kP,"Long shot","TVアニメ「Re:ゼロから始める異世界生活」2nd season 後期オープニングテーマ「Long shot」","前島麻由",2021-02-24,255132,0,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:41:18Z,"anime","KADOKAWA",0.355,0.904,0,-1.994,1,0.0617,0.0121,0,0.303,0.451,135.012,4
spotify:track:376H9fw1l6spwIfiNSDBmJ,"STYX HELIX","eYe's","MYTH & ROID",2017-04-26,289573,0,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:41:18Z,"anime,j-rock,j-pop","メディアファクトリー",0.591,0.859,9,-5.463,1,0.0555,0.0402,0.0000161,0.0596,0.327,122.989,4
spotify:track:3f6maqcSVtCLZZhgJrQKJW,"STAY ALIVE","HIGECORE!","エミリア(CV:高橋李依)",2013,265436,40,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:41:18Z,"anime","KADOKAWA",0.417,0.523,8,-5.046,1,0.0357,0.0255,0,0.155,0.127,139.98,4
spotify:track:4YycgLIc3P6oQRY5NiOybl,"THE HERO !! ～怒れる拳に火をつけろ～","AREA Z","JAM Project",2016-06-29,229742,2,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:42:23Z,"anime,j-rock","Lantis",0.467,0.967,2,-3.528,1,0.116,0.0000468,0,0.195,0.177,130.175,4
spotify:track:1YlmNQyqgqmih1o96NGCZZ,"静寂のアポストル","静寂のアポストル","JAM Project",2019-04-24,218695,0,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:45:10Z,"anime,j-rock","Lantis",0.282,0.916,10,-2.113,0,0.0884,0.000327,0,0.216,0.518,102.968,4
spotify:track:6KYOlIwDHbrbeBbJEtQ0Fj,"オトノケ - Otonoke","オトノケ - Otonoke","Creepy Nuts",2024-10-04,185626,77,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:48:01Z,"anime,j-pop,j-rap","Sony Music Labels Inc.",0.517,0.842,1,-6.905,1,0.348,0.062,0.0575,0.158,0.643,169.745,4
spotify:track:4cPwi7lcWxRQNEb4xC77fC,"TAIDADA","TAIDADA","ZUTOMAYO",2024-10-03,226026,63,false,1rm8a4ytboch21x75yu5jotkz,2025-05-01T16:48:01Z,"j-pop,j-rock,anime,japanese indie","Universal Music LLC",0.674,0.962,10,-2.747,0,0.14,0.0972,0,0.124,0.828,143.894,4
spotify:track:3R558vzNPUNRHHlmu5FFBD,"Hanezeve Caradhina","MADE IN ABYSS ORIGINAL SOUNDTRACK","Kevin Penkin,Takeshi Saito",2017-09-27,201253,48,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:45:36Z,"anime,soundtrack","KADOKAWA",0.448,0.43,7,-11.687,1,0.0362,0.264,0.00778,0.0943,0.0797,159.931,4
spotify:track:2b1GDOd80efEoOadEvJqEr,"The First Layer","MADE IN ABYSS ORIGINAL SOUNDTRACK","Kevin Penkin",2017-09-27,117986,48,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:46:02Z,"anime,soundtrack","KADOKAWA",0.639,0.124,11,-17.613,1,0.0405,0.83,0.945,0.124,0.362,169.986,3
spotify:track:59Q0WRffEUOu0vhxArxCIG,"Good Morning World!","Good Morning World!","BURNOUT SYNDROMES",2019-08-21,249000,1,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:47:55Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.468,0.956,0,-1.817,1,0.0712,0.043,0,0.16,0.503,95.537,4
spotify:track:1k5C4VnzRarWj4LZ0F1XkD,"LIFE","LIFE","Rude-α",2019-07-31,179613,0,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:47:55Z,"anime,j-pop","NITRON concepts",0.718,0.782,6,-4.004,0,0.102,0.0782,0,0.205,0.842,93.009,4
spotify:track:0h8FQGyLkLuGaI3mERU9im,"三原色","Primary Colors","PELICAN FANCLUB",2019-11-27,209000,1,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:47:55Z,"anime,j-rock","Sony Music Labels Inc.",0.434,0.845,6,-4.224,0,0.042,0.0111,0,0.163,0.716,100.018,4
spotify:track:0sUDRs6IsFW6vZSLuHS531,"夢のような","夢のような","佐伯ユウスケ",2019-11-20,230294,47,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:47:55Z,"anime","TOHO animationRECORDS",0.625,0.702,5,-5.663,1,0.0496,0.242,0.00000135,0.336,0.772,89.068,4
spotify:track:00EAiVX99rZ4rlYFLItPcC,"声?","声?","はてな",2021-01-21,247306,49,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:47:55Z,"anime","Sony Music Labels Inc.",0.42,0.964,5,-3.35,1,0.0902,0.015,0,0.207,0.584,170.019,4
spotify:track:1yUV3xzgaFWG2Koe9Sfcwd,"Good Morning [New] World!","Good Morning [New] World!","BURNOUT SYNDROMES",2022-07-11,258613,42,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:47:55Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.39,0.916,0,-2.859,1,0.0579,0.0229,0,0.197,0.483,92.118,4
spotify:track:5DjOVg4mTlMHWsLREAHe7S,"遥か","遥か","Ryujin Kiyoshi",2023-10-13,181735,47,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:47:55Z,"anime","Sony Music Labels Inc.",0.47,0.903,9,-3.683,1,0.0698,0.105,0.00000582,0.376,0.56,133.96,4
spotify:track:2ENEeAYzSqwXwO6GOY8cls,"好きにしなよ","26ml","Anly",2023-10-18,266693,42,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:47:55Z,"anime,j-pop","Sony Music Labels Inc.",0.436,0.822,1,-4.889,1,0.0527,0.0902,0,0.083,0.413,66.739,4
spotify:track:26Lip4WX1oWceF9tb8m2qw,"CASANOVA POSSE","CASANOVA POSSE","ALI",2025-01-10,240653,60,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:47:55Z,"anime,j-pop","Sony Music Labels Inc.",0.503,0.944,11,-1.787,0,0.126,0.0361,0.00000134,0.303,0.492,96.498,4
spotify:track:1mQWgJxQZOO1ifq4QJ3x4s,"Rolling Stone","Rolling Stone","BREIMEN",2025-01-10,204480,45,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:47:55Z,"japanese indie","Sony Music Labels Inc.",0.643,0.872,1,-5.455,1,0.0754,0.00481,0.00000492,0.0883,0.478,110.035,4
spotify:track:5HPsZwo40KA3GThqBFZFac,"堕天 - Daten","アンサンブル・プレイ","Creepy Nuts",2022-09-07,172906,69,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:52:13Z,"anime,j-pop,j-rap","Sony Music Labels Inc.",0.532,0.906,1,-4.795,1,0.205,0.0151,0,0.319,0.749,199.921,4
spotify:track:4GYfARUu6WGJbCqkAjWXQr,"BOY","BOY","King Gnu",2021-12-01,233880,42,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:53:15Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.619,0.802,0,-6.618,1,0.0629,0.0831,0,0.338,0.535,109.982,4
spotify:track:65KmUiJXcsSr7Bwz8SwzVE,"Oz.","Oz. / 世界は美しいはずなんだ / スモーキーヒロイン","yama",2021-11-22,195426,32,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:54:04Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.395,0.737,7,-4.578,1,0.0344,0.0587,0.00000621,0.377,0.467,75.972,4
spotify:track:3k64vNcgYPkETG7TNgpW4o,"裸の勇者","裸の勇者","Vaundy",2022-01-07,201973,61,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:54:15Z,"j-pop,japanese indie,j-rock","Sony Music Labels Inc.",0.442,0.888,9,-5.747,0,0.121,0.0127,0.000727,0.2,0.435,163.032,4
spotify:track:1qZC7gWAR5blkKT1DI4niR,"Flare","Flare","milet",2022-01-14,234879,43,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:54:17Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.495,0.711,11,-4.165,1,0.0376,0.034,0,0.0745,0.252,85.886,4
spotify:track:0Zp9WOkXX8xZS8QOhtdQ5k,"LEveL","LEveL","SawanoHiroyuki[nZk],TOMORROW X TOGETHER",2024-01-07,180330,63,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:56:37Z,"anime,j-pop,j-rock,k-pop","Sony Music Labels Inc.",0.682,0.906,10,-4.056,1,0.186,0.00882,0,0.129,0.548,112.939,4
spotify:track:63MlPFQQ7PNGiiHMnVrfw2,"request","request","krage",2024-01-14,224234,53,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:56:37Z,"anime","Sony Music Labels Inc.",0.603,0.85,1,-1.837,0,0.0845,0.155,0,0.0922,0.708,138.979,4
spotify:track:2rOUaQ1TGj7wZdHdn9UgTL,"ReawakeR (feat. Felix of Stray Kids)","ReawakeR (feat. Felix of Stray Kids)","LiSA,Felix",2025-01-05,184993,74,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:56:37Z,"anime,j-pop,j-rock","Sony Music Labels Inc.",0.697,0.817,2,-6.195,1,0.127,0.00956,0.0000049,0.198,0.445,129.048,4
spotify:track:0jmMSb8fGqcn7gKQ7vfdNj,"UN-APEX","UN-APEX","TK from Ling tosite sigure",2025-01-05,260099,57,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:56:37Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.487,0.983,7,-3.181,0,0.189,0.000204,0,0.534,0.336,135.921,4
spotify:track:1L50ymp25Vmu7VnPRx5TWf,"Ｗ●ＲＫ","Ｗ●ＲＫ","ꉈꀧ꒒꒒ꁄꍈꍈꀧ꒦ꉈ ꉣꅔꎡꅔꁕꁄ,Sheena Ringo",2023-04-01,201073,2,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:57:52Z,"anime,j-pop,j-rock,art pop","Sony Music Labels Inc.",0.435,0.923,6,-5.985,0,0.221,0.0301,0.00000426,0.09,0.546,104.611,4
spotify:track:4WqWAyxI9uf6CVxUBwglrb,"紙一重","紙一重","Uru",2023-04-15,249477,51,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:57:52Z,"j-pop,anime","Sony Music Labels Inc.",0.556,0.44,10,-6.116,1,0.0279,0.456,0,0.198,0.223,135.974,4
spotify:track:0vMBqdJIkmflvFk728hKH7,"Sleep Walking Orchestra","Sleep Walking Orchestra","BUMP OF CHICKEN",2023-12-11,235659,56,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T12:59:46Z,"j-pop,j-rock,anime","Toy's Factory",0.677,0.836,1,-6.065,1,0.0283,0.00365,0.0000628,0.235,0.83,126.983,4
spotify:track:1UQkdcHjg13HiAXeVfOjmk,"Party!!","Party!!","Ryokuoushoku Shakai",2024-01-25,258413,50,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T13:00:11Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.668,0.942,1,-1.992,1,0.0753,0.0683,0.0000147,0.83,0.749,121.961,4
spotify:track:3qyqpWcRKyundtraHd65hq,"運命","運命","sumika",2024-04-04,223866,55,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T13:00:16Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.569,0.953,2,-3.841,1,0.044,0.0788,0,0.134,0.862,145.861,4
spotify:track:0u0fZBgvRjNbzmiLyW6ITX,"キラキラの灰","キラキラの灰","Regallily",2024-04-04,247880,47,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T13:00:42Z,"japanese indie,j-rock,shoegaze,anime","Sony Music Labels Inc.",0.496,0.818,8,-4.464,1,0.0319,0.00129,0.0199,0.0396,0.489,135.005,4
spotify:track:67ToAFiWlRXwlJOOHdc0Bo,"Akatsuki no Requiem (TV Size)","Akatsuki no Requiem (TV Size)","Linked Horizon",2018-07-31,90090,46,false,1rm8a4ytboch21x75yu5jotkz,2025-05-02T13:16:56Z,"anime,j-pop","PONY CANYON INC.",0.471,0.473,5,-10.757,1,0.0354,0.684,0.0000176,0.108,0.265,137.045,3
spotify:track:02846iBEHz7g1pFLvpRllW,"MUKANJYO","Mukanjyo","Survive Said The Prophet",2019-08-21,192400,1,false,1rm8a4ytboch21x75yu5jotkz,2025-05-03T21:37:23Z,"anime,j-rock","NITRON concepts",0.316,0.961,7,-4.082,1,0.129,0.00364,0,0.226,0.304,94.858,4
spotify:track:2EmkTBTh964LQen4Vz0svg,"花になって - Be a flower","花になって - Be a flower","Ryokuoushoku Shakai",2023-10-29,199333,69,false,1rm8a4ytboch21x75yu5jotkz,2025-05-06T18:06:31Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.569,0.953,10,-2.018,0,0.109,0.166,0.00000578,0.071,0.477,96.047,3
spotify:track:3OtR0cI6ngSveZ3sxOARa9,"アイコトバ","アイコトバ","AiNA THE END",2023-10-27,284217,52,false,1rm8a4ytboch21x75yu5jotkz,2025-05-06T18:06:43Z,"anime,j-pop","avex trax",0.633,0.633,5,-6.02,1,0.0296,0.167,0,0.346,0.259,77.01,4
spotify:track:6CRtIYDga4VKW5sV5rfAL3,"DEJA VU","SUPER EUROBEAT presents INITIAL D DAVE RODGERS SELECTION","dave rodgers",2019-09-11,260555,55,false,1rm8a4ytboch21x75yu5jotkz,2025-05-11T17:27:18Z,"hi-nrg","avex trax",0.558,0.991,5,-3.106,0,0.0604,0.0214,0,0.106,0.775,154.004,4
spotify:track:5A32buYzWvtkJizBkX8OCQ,"GAS GAS GAS - EXTENDED MIX","GAS GAS GAS","Manuel",2019-06-12,261040,62,false,1rm8a4ytboch21x75yu5jotkz,2025-05-11T17:28:02Z,"","avex trax",0.454,0.945,8,-4.939,0,0.0462,0.00151,0.0000309,0.344,0.737,153.967,4
spotify:track:6DlPa2rrVK3BygXJ48WYo3,"RUNNING IN THE 90'S","SUPER EUROBEAT presents INITIAL D 〜D SELECTION〜","Max Coveri",1998-07-29,283833,64,false,1rm8a4ytboch21x75yu5jotkz,2025-05-11T17:29:36Z,"","avex trax",0.541,0.931,1,-5.484,1,0.0416,0.00482,0.0127,0.0919,0.86,158.517,4
spotify:track:3huSUfmhUr4entz2S0G31O,"クスシキ","クスシキ","Mrs. GREEN APPLE",2025-04-04,188348,76,false,1rm8a4ytboch21x75yu5jotkz,2025-07-18T15:15:51Z,"j-pop,anime,j-rock","Universal Music LLC",0.578,0.786,1,-3.614,0,0.0491,0.00163,0,0.293,0.911,137.909,3
spotify:track:32FikT5AiqTb7aM6szI0sa,"幸せのレシピ","幸せのレシピ","HIRAIDAI",2025-01-10,192640,61,false,1rm8a4ytboch21x75yu5jotkz,2025-07-18T15:15:51Z,"j-pop","avex trax",0.692,0.345,2,-9.102,1,0.0261,0.825,0,0.142,0.52,90.996,4
spotify:track:0mh1ueH9o75o0mt6bqk4Sp,"強火","強火","QUEEN BEE",2025-04-05,208013,57,false,1rm8a4ytboch21x75yu5jotkz,2025-07-18T15:16:47Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.408,0.895,1,-4,0,0.04,0.0139,0,0.118,0.455,87.39,4
spotify:track:3dc5cRVGlxugq50mdfUlvw,"ウルサイレン","ウルサイレン","Umeda Cypher,peko,KOPERU,TAKE-M,KennyDoes,ILL SWAG GAGA",2025-04-04,188025,53,false,1rm8a4ytboch21x75yu5jotkz,2025-07-18T15:16:47Z,"j-rap","Sony Music Labels Inc.",0.814,0.885,8,-4.349,0,0.129,0.0322,0,0.0353,0.593,100,4
spotify:track:5uYnVpwOGOaiXTJmhNd62P,"アンビバレント","アンビバレント","Uru",2024-01-20,242495,64,false,1rm8a4ytboch21x75yu5jotkz,2025-07-19T17:26:12Z,"j-pop,anime","Sony Music Labels Inc.",0.611,0.806,7,-2.916,0,0.0361,0.0369,0,0.341,0.602,130.005,4
spotify:track:1rf80hAVw6y8rVc1HsOpuv,"愛は薬","愛は薬","wacci",2024-01-07,264773,52,false,1rm8a4ytboch21x75yu5jotkz,2025-07-19T17:26:12Z,"j-pop,anime","Sony Music Labels Inc.",0.557,0.613,8,-4.978,1,0.0278,0.0447,0,0.307,0.497,82.014,4
spotify:track:79zgdvnTPyWSuTrd48Ik5O,"百花繚乱","百花繚乱","Lilas",2025-01-10,179238,71,false,1rm8a4ytboch21x75yu5jotkz,2025-07-19T17:26:12Z,"j-pop","幾田りら",0.678,0.883,11,-3.178,0,0.106,0.0965,0.00000119,0.29,0.606,149.967,4
spotify:track:43QChW7cZQdAmWbmamy2mZ,"ひとりごと","ひとりごと","Omoinotake",2025-04-05,277444,61,false,1rm8a4ytboch21x75yu5jotkz,2025-07-19T17:26:12Z,"j-pop,city pop,anime,japanese indie","Sony Music Labels Inc.",0.426,0.598,1,-6.419,0,0.0568,0.0992,0,0.344,0.544,171.863,4
